trip,mark,length,weight,year,section,species
1,0,281,195,2000,Johnsrud,Bull
1,0,490,1100,2000,Johnsrud,Bull
1,0,375,350,2000,Johnsrud,Bull
1,0,200,60,2000,Johnsrud,Bull
1,0,410,530,2000,Johnsrud,Bull
1,0,458,875,2000,Johnsrud,Bull
1,0,370,520,2000,Johnsrud,Bull
1,0,550,1500,2000,Johnsrud,Bull
1,0,518,1250,2000,Johnsrud,Bull
1,0,325,380,2000,Johnsrud,Bull
1,0,152,30,2000,Johnsrud,Bull
1,0,382,500,2000,Johnsrud,Bull
1,0,300,200,2000,Johnsrud,Bull
1,0,505,1040,2000,Johnsrud,Bull
1,0,475,1040,2000,Johnsrud,Bull
1,0,497,1060,2000,Johnsrud,Bull
1,0,285,220,2000,Johnsrud,Bull
2,0,475,1000,2000,Johnsrud,Bull
2,0,359,520,2000,Johnsrud,Bull
2,0,498,1200,2000,Johnsrud,Bull
2,0,332,310,2000,Johnsrud,Bull
2,0,405,680,2000,Johnsrud,Bull
2,1,200,NA,2000,Johnsrud,Bull
2,0,298,280,2000,Johnsrud,Bull
2,0,460,880,2000,Johnsrud,Bull
2,0,385,580,2000,Johnsrud,Bull
2,0,440,800,2000,Johnsrud,Bull
2,0,435,820,2000,Johnsrud,Bull
2,0,256,150,2000,Johnsrud,Bull
2,1,285,NA,2000,Johnsrud,Bull
2,0,228,80,2000,Johnsrud,Bull
1,0,448,730,2002,Johnsrud,Bull
1,0,575,1400,2002,Johnsrud,Bull
1,0,445,680,2002,Johnsrud,Bull
1,0,446,640,2002,Johnsrud,Bull
1,0,25,NA,2002,Johnsrud,Bull
1,0,440,610,2002,Johnsrud,Bull
1,0,590,1300,2002,Johnsrud,Bull
1,0,27.5,NA,2002,Johnsrud,Bull
1,0,450,1200,2002,Johnsrud,Bull
1,0,590,NA,2002,Johnsrud,Bull
1,0,469,880,2002,Johnsrud,Bull
1,0,318,260,2002,Johnsrud,Bull
1,0,542,1250,2002,Johnsrud,Bull
1,0,495,1130,2002,Johnsrud,Bull
1,0,448,760,2002,Johnsrud,Bull
1,0,172,50,2002,Johnsrud,Bull
1,0,480,950,2002,Johnsrud,Bull
1,0,160,35,2002,Johnsrud,Bull
1,0,27,NA,2002,Johnsrud,Bull
1,0,24,NA,2002,Johnsrud,Bull
1,0,305,250,2002,Johnsrud,Bull
2,1,548,NA,2002,Johnsrud,Bull
2,0,474,940,2002,Johnsrud,Bull
2,0,163,30,2002,Johnsrud,Bull
2,1,445,NA,2002,Johnsrud,Bull
2,0,570,1400,2002,Johnsrud,Bull
2,0,366,470,2002,Johnsrud,Bull
2,0,482,970,2002,Johnsrud,Bull
2,0,470,810,2002,Johnsrud,Bull
2,1,465,NA,2002,Johnsrud,Bull
2,0,386,460,2002,Johnsrud,Bull
2,0,625,1400,2002,Johnsrud,Bull
2,0,368,410,2002,Johnsrud,Bull
2,0,460,770,2002,Johnsrud,Bull
2,0,488,1030,2002,Johnsrud,Bull
2,0,352,340,2002,Johnsrud,Bull
2,0,328,340,2002,Johnsrud,Bull
2,0,528,1200,2002,Johnsrud,Bull
2,0,560,1300,2002,Johnsrud,Bull
2,0,428,660,2002,Johnsrud,Bull
2,0,428,620,2002,Johnsrud,Bull
1,0,580,NA,2004,Johnsrud,Bull
1,0,504,1150,2004,Johnsrud,Bull
1,0,430,680,2004,Johnsrud,Bull
1,0,680,NA,2004,Johnsrud,Bull
1,0,485,840,2004,Johnsrud,Bull
1,0,510,1080,2004,Johnsrud,Bull
1,0,572,NA,2004,Johnsrud,Bull
1,0,432,730,2004,Johnsrud,Bull
1,0,336,323,2004,Johnsrud,Bull
1,0,442,860,2004,Johnsrud,Bull
1,0,603,NA,2004,Johnsrud,Bull
1,0,347,340,2004,Johnsrud,Bull
2,0,572,NA,2004,Johnsrud,Bull
2,0,410,580,2004,Johnsrud,Bull
2,0,242,130,2004,Johnsrud,Bull
2,1,430,NA,2004,Johnsrud,Bull
2,0,405,530,2004,Johnsrud,Bull
2,0,762,NA,2004,Johnsrud,Bull
1,0,648,2455,2006,Johnsrud,Bull
1,0,460,860,2006,Johnsrud,Bull
1,0,440,770,2006,Johnsrud,Bull
1,0,648,2455,2006,Johnsrud,Bull
1,0,787,4677,2006,Johnsrud,Bull
1,0,232,115,2006,Johnsrud,Bull
1,0,255,160,2006,Johnsrud,Bull
1,0,252,140,2006,Johnsrud,Bull
1,0,295,220,2006,Johnsrud,Bull
1,0,246,130,2006,Johnsrud,Bull
1,0,241,140,2006,Johnsrud,Bull
1,0,232,120,2006,Johnsrud,Bull
1,0,204,80,2006,Johnsrud,Bull
2,0,711,3236,2006,Johnsrud,Bull
2,0,225,180,2006,Johnsrud,Bull
2,0,278,210,2006,Johnsrud,Bull
2,0,282,215,2006,Johnsrud,Bull
2,0,296,280,2006,Johnsrud,Bull
2,0,210,90,2006,Johnsrud,Bull
2,1,442,NA,2006,Johnsrud,Bull
2,0,510,1230,2006,Johnsrud,Bull
1,0,277,175,1989,ScottyBrown,Bull
1,0,186,60,1989,ScottyBrown,Bull
1,0,670,NA,1989,ScottyBrown,Bull
1,0,520,1128,1989,ScottyBrown,Bull
1,0,351,425,1989,ScottyBrown,Bull
1,0,368,455,1989,ScottyBrown,Bull
1,0,364,470,1989,ScottyBrown,Bull
1,0,397,575,1989,ScottyBrown,Bull
1,0,431,645,1989,ScottyBrown,Bull
1,0,279,205,1989,ScottyBrown,Bull
1,0,217,205,1989,ScottyBrown,Bull
1,0,180,45,1989,ScottyBrown,Bull
1,0,176,45,1989,ScottyBrown,Bull
2,0,288,210,1989,ScottyBrown,Bull
2,1,352,NA,1989,ScottyBrown,Bull
2,0,660,NA,1989,ScottyBrown,Bull
2,0,271,210,1989,ScottyBrown,Bull
2,0,540,1750,1989,ScottyBrown,Bull
2,0,520,1475,1989,ScottyBrown,Bull
2,1,283,NA,1989,ScottyBrown,Bull
2,0,185,75,1989,ScottyBrown,Bull
2,0,342,390,1989,ScottyBrown,Bull
1,0,31.44,NA,1990,ScottyBrown,Bull
1,0,22.68,NA,1990,ScottyBrown,Bull
1,0,241,120,1990,ScottyBrown,Bull
1,0,369,460,1990,ScottyBrown,Bull
1,0,358,465,1990,ScottyBrown,Bull
1,0,27.6,NA,1990,ScottyBrown,Bull
2,0,437,905,1990,ScottyBrown,Bull
2,0,262,210,1990,ScottyBrown,Bull
2,0,213,100,1990,ScottyBrown,Bull
2,0,23.5,NA,1990,ScottyBrown,Bull
2,1,716,NA,1990,ScottyBrown,Bull
2,0,515,1140,1990,ScottyBrown,Bull
2,1,247,NA,1990,ScottyBrown,Bull
2,0,375,550,1990,ScottyBrown,Bull
2,0,214,120,1990,ScottyBrown,Bull
2,0,233,140,1990,ScottyBrown,Bull
2,0,375,520,1990,ScottyBrown,Bull
2,0,308,300,1990,ScottyBrown,Bull
1,0,444,745,1991,ScottyBrown,Bull
1,0,352,500,1991,ScottyBrown,Bull
1,0,556,1720,1991,ScottyBrown,Bull
1,0,347,410,1991,ScottyBrown,Bull
1,0,408,700,1991,ScottyBrown,Bull
1,0,438,850,1991,ScottyBrown,Bull
1,0,232,135,1991,ScottyBrown,Bull
1,0,406,640,1991,ScottyBrown,Bull
1,0,272,180,1991,ScottyBrown,Bull
1,0,233,110,1991,ScottyBrown,Bull
1,0,612,6.54,1991,ScottyBrown,Bull
1,0,423,760,1991,ScottyBrown,Bull
1,0,442,840,1991,ScottyBrown,Bull
1,0,430,900,1991,ScottyBrown,Bull
1,0,208,65,1991,ScottyBrown,Bull
2,0,276,190,1991,ScottyBrown,Bull
2,0,282,245,1991,ScottyBrown,Bull
2,0,453,985,1991,ScottyBrown,Bull
2,0,393,635,1991,ScottyBrown,Bull
2,1,410,NA,1991,ScottyBrown,Bull
2,1,348,NA,1991,ScottyBrown,Bull
2,1,612,NA,1991,ScottyBrown,Bull
2,0,250,130,1991,ScottyBrown,Bull
1,0,25.4,7,1996,ScottyBrown,Bull
1,0,340,339,1996,ScottyBrown,Bull
1,0,395,620,1996,ScottyBrown,Bull
1,0,455,800,1996,ScottyBrown,Bull
1,0,265,180,1996,ScottyBrown,Bull
1,0,282,212,1996,ScottyBrown,Bull
1,0,26,7.8,1996,ScottyBrown,Bull
1,0,493,990,1996,ScottyBrown,Bull
2,0,23,5.25,1996,ScottyBrown,Bull
2,0,259,148,1996,ScottyBrown,Bull
2,0,170,44,1996,ScottyBrown,Bull
2,0,665,3402,1996,ScottyBrown,Bull
2,0,485,1000,1996,ScottyBrown,Bull
2,0,297,200,1996,ScottyBrown,Bull
2,0,170,35,1996,ScottyBrown,Bull
2,0,641,2495,1996,ScottyBrown,Bull
2,1,24.5,NA,1996,ScottyBrown,Bull
2,0,597,5.24,1996,ScottyBrown,Bull
2,0,490,1418,1996,ScottyBrown,Bull
1,0,330,480,1998,ScottyBrown,Bull
1,0,590,NA,1998,ScottyBrown,Bull
1,0,400,280,1998,ScottyBrown,Bull
1,0,275,180,1998,ScottyBrown,Bull
1,0,200,80,1998,ScottyBrown,Bull
1,0,280,200,1998,ScottyBrown,Bull
1,0,222,110,1998,ScottyBrown,Bull
1,0,270,180,1998,ScottyBrown,Bull
1,0,140,20,1998,ScottyBrown,Bull
1,0,610,NA,1998,ScottyBrown,Bull
1,0,545,1200,1998,ScottyBrown,Bull
1,0,160,40,1998,ScottyBrown,Bull
2,0,650,NA,1998,ScottyBrown,Bull
2,0,380,500,1998,ScottyBrown,Bull
2,0,275,220,1998,ScottyBrown,Bull
2,0,282,230,1998,ScottyBrown,Bull
2,0,372,500,1998,ScottyBrown,Bull
2,0,380,460,1998,ScottyBrown,Bull
2,0,415,680,1998,ScottyBrown,Bull
2,0,182,40,1998,ScottyBrown,Bull
2,0,730,NA,1998,ScottyBrown,Bull
2,0,345,380,1998,ScottyBrown,Bull
2,0,665,NA,1998,ScottyBrown,Bull
2,0,382,540,1998,ScottyBrown,Bull
2,0,370,530,1998,ScottyBrown,Bull
2,1,280,NA,1998,ScottyBrown,Bull
2,0,700,NA,1998,ScottyBrown,Bull
2,0,252,170,1998,ScottyBrown,Bull
2,0,690,NA,1998,ScottyBrown,Bull
2,1,590,NA,1998,ScottyBrown,Bull
1,0,29,10.253,2000,ScottyBrown,Bull
1,0,28.25,8.75,2000,ScottyBrown,Bull
1,0,458,810,2000,ScottyBrown,Bull
1,0,530,1200,2000,ScottyBrown,Bull
1,0,27.5,7.25,2000,ScottyBrown,Bull
1,0,30.5,13,2000,ScottyBrown,Bull
1,0,25.5,6.753,2000,ScottyBrown,Bull
1,0,360,380,2000,ScottyBrown,Bull
1,0,405,600,2000,ScottyBrown,Bull
1,0,320,270,2000,ScottyBrown,Bull
1,0,498,1060,2000,ScottyBrown,Bull
1,0,450,600,2000,ScottyBrown,Bull
1,0,315,270,2000,ScottyBrown,Bull
1,0,460,960,2000,ScottyBrown,Bull
1,0,385,540,2000,ScottyBrown,Bull
1,0,493,1060,2000,ScottyBrown,Bull
1,0,482,1020,2000,ScottyBrown,Bull
1,0,282,200,2000,ScottyBrown,Bull
1,0,472,920,2000,ScottyBrown,Bull
1,0,222,100,2000,ScottyBrown,Bull
1,0,235,130,2000,ScottyBrown,Bull
1,0,440,660,2000,ScottyBrown,Bull
1,0,478,1000,2000,ScottyBrown,Bull
1,0,512,1100,2000,ScottyBrown,Bull
1,0,23.5,NA,2000,ScottyBrown,Bull
1,0,481,940,2000,ScottyBrown,Bull
1,0,455,830,2000,ScottyBrown,Bull
1,0,410,590,2000,ScottyBrown,Bull
1,0,378,530,2000,ScottyBrown,Bull
1,0,422,665,2000,ScottyBrown,Bull
2,0,30.5,NA,2000,ScottyBrown,Bull
2,0,24,NA,2000,ScottyBrown,Bull
2,0,378,520,2000,ScottyBrown,Bull
2,0,368,510,2000,ScottyBrown,Bull
2,0,27,NA,2000,ScottyBrown,Bull
2,1,532,NA,2000,ScottyBrown,Bull
2,0,410,600,2000,ScottyBrown,Bull
2,0,400,630,2000,ScottyBrown,Bull
2,0,342,720,2000,ScottyBrown,Bull
2,0,432,710,2000,ScottyBrown,Bull
2,0,495,1020,2000,ScottyBrown,Bull
2,0,502,1060,2000,ScottyBrown,Bull
2,0,242,130,2000,ScottyBrown,Bull
2,0,21.5,5.25,2000,ScottyBrown,Bull
2,1,392,NA,2000,ScottyBrown,Bull
2,0,505,1060,2000,ScottyBrown,Bull
2,0,390,530,2000,ScottyBrown,Bull
2,0,270,175,2000,ScottyBrown,Bull
2,1,460,NA,2000,ScottyBrown,Bull
1,0,30,10.75,2002,ScottyBrown,Bull
1,0,575,3.5,2002,ScottyBrown,Bull
1,0,320,320,2002,ScottyBrown,Bull
1,0,460,990,2002,ScottyBrown,Bull
1,0,560,1400,2002,ScottyBrown,Bull
1,0,480,1040,2002,ScottyBrown,Bull
1,0,340,400,2002,ScottyBrown,Bull
1,0,378,460,2002,ScottyBrown,Bull
1,0,465,860,2002,ScottyBrown,Bull
1,0,535,1170,2002,ScottyBrown,Bull
1,0,365,410,2002,ScottyBrown,Bull
1,0,392,510,2002,ScottyBrown,Bull
1,0,335,300,2002,ScottyBrown,Bull
1,0,450,600,2002,ScottyBrown,Bull
1,0,410,540,2002,ScottyBrown,Bull
1,0,171,50,2002,ScottyBrown,Bull
1,0,26.5,6,2002,ScottyBrown,Bull
1,0,424,640,2002,ScottyBrown,Bull
1,0,550,1400,2002,ScottyBrown,Bull
1,0,430,650,2002,ScottyBrown,Bull
1,0,440,690,2002,ScottyBrown,Bull
1,0,263,170,2002,ScottyBrown,Bull
1,0,243,140,2002,ScottyBrown,Bull
1,0,330,340,2002,ScottyBrown,Bull
1,0,455,910,2002,ScottyBrown,Bull
1,0,297,220,2002,ScottyBrown,Bull
1,0,468,880,2002,ScottyBrown,Bull
1,0,428,630,2002,ScottyBrown,Bull
1,0,442,280,2002,ScottyBrown,Bull
1,0,32,12,2002,ScottyBrown,Bull
1,0,24,4.5,2002,ScottyBrown,Bull
1,0,472,1000,2002,ScottyBrown,Bull
1,0,400,480,2002,ScottyBrown,Bull
1,0,310,250,2002,ScottyBrown,Bull
1,0,340,360,2002,ScottyBrown,Bull
2,1,450,NA,2002,ScottyBrown,Bull
2,1,322,NA,2002,ScottyBrown,Bull
2,0,470,900,2002,ScottyBrown,Bull
2,0,165,55,2002,ScottyBrown,Bull
2,0,506,1040,2002,ScottyBrown,Bull
2,1,362,NA,2002,ScottyBrown,Bull
2,0,625,1400,2002,ScottyBrown,Bull
2,1,478,NA,2002,ScottyBrown,Bull
2,1,31,NA,2002,ScottyBrown,Bull
2,0,198,50,2002,ScottyBrown,Bull
2,0,26,6.5,2002,ScottyBrown,Bull
2,0,392,540,2002,ScottyBrown,Bull
2,0,462,770,2002,ScottyBrown,Bull
2,0,440,600,2002,ScottyBrown,Bull
2,1,406,NA,2002,ScottyBrown,Bull
2,0,505,960,2002,ScottyBrown,Bull
2,0,515,1000,2002,ScottyBrown,Bull
2,0,525,1250,2002,ScottyBrown,Bull
2,0,352,390,2002,ScottyBrown,Bull
1,0,730,NA,2004,ScottyBrown,Bull
1,0,485,980,2004,ScottyBrown,Bull
1,0,548,NA,2004,ScottyBrown,Bull
1,0,805,NA,2004,ScottyBrown,Bull
1,0,560,NA,2004,ScottyBrown,Bull
1,0,325,320,2004,ScottyBrown,Bull
1,0,338,340,2004,ScottyBrown,Bull
1,0,245,160,2004,ScottyBrown,Bull
1,0,498,1070,2004,ScottyBrown,Bull
1,0,660,NA,2004,ScottyBrown,Bull
1,0,470,850,2004,ScottyBrown,Bull
1,0,335,400,2004,ScottyBrown,Bull
1,0,610,NA,2004,ScottyBrown,Bull
2,1,502,NA,2004,ScottyBrown,Bull
2,0,400,640,2004,ScottyBrown,Bull
2,0,275,210,2004,ScottyBrown,Bull
2,0,685.8,NA,2004,ScottyBrown,Bull
2,0,345,370,2004,ScottyBrown,Bull
2,0,250,NA,2004,ScottyBrown,Bull
2,0,458,820,2004,ScottyBrown,Bull
2,1,465,NA,2004,ScottyBrown,Bull
2,0,202,70,2004,ScottyBrown,Bull
2,0,260,150,2004,ScottyBrown,Bull
2,1,813,NA,2004,ScottyBrown,Bull
2,0,460,840,2004,ScottyBrown,Bull
2,0,420,660,2004,ScottyBrown,Bull
2,0,260,145,2004,ScottyBrown,Bull
2,0,660.4,NA,2004,ScottyBrown,Bull
2,1,851,NA,2004,ScottyBrown,Bull
2,0,358,380,2004,ScottyBrown,Bull
2,0,430,740,2004,ScottyBrown,Bull
2,1,322,NA,2004,ScottyBrown,Bull
2,0,372,410,2004,ScottyBrown,Bull
1,0,285,230,2006,ScottyBrown,Bull
1,0,190,60,2006,ScottyBrown,Bull
1,0,232,100,2006,ScottyBrown,Bull
1,0,175,50,2006,ScottyBrown,Bull
1,0,572,1738,2006,ScottyBrown,Bull
1,0,290,225,2006,ScottyBrown,Bull
1,0,305,345,2006,ScottyBrown,Bull
1,0,307,280,2006,ScottyBrown,Bull
1,0,428,695,2006,ScottyBrown,Bull
1,0,787,4571,2006,ScottyBrown,Bull
1,0,390,525,2006,ScottyBrown,Bull
1,0,503,1080,2006,ScottyBrown,Bull
1,0,285,240,2006,ScottyBrown,Bull
1,0,575,1762,2006,ScottyBrown,Bull
1,0,533,1413,2006,ScottyBrown,Bull
1,0,200,80,2006,ScottyBrown,Bull
1,0,248,145,2006,ScottyBrown,Bull
1,0,290,225,2006,ScottyBrown,Bull
1,0,382,560,2006,ScottyBrown,Bull
2,0,737,3802,2006,ScottyBrown,Bull
2,0,336,380,2006,ScottyBrown,Bull
2,0,530,1080,2006,ScottyBrown,Bull
2,0,205,70,2006,ScottyBrown,Bull
2,0,272,180,2006,ScottyBrown,Bull
2,0,711,3388,2006,ScottyBrown,Bull
2,0,597,1995,2006,ScottyBrown,Bull
2,0,622,2239,2006,ScottyBrown,Bull
2,0,314,250,2006,ScottyBrown,Bull
2,0,275,180,2006,ScottyBrown,Bull
2,0,311,260,2006,ScottyBrown,Bull
2,0,425,650,2006,ScottyBrown,Bull
2,0,315,280,2006,ScottyBrown,Bull
2,0,408,670,2006,ScottyBrown,Bull
2,0,222,110,2006,ScottyBrown,Bull
2,0,292,250,2006,ScottyBrown,Bull
2,0,382,550,2006,ScottyBrown,Bull
2,0,260,185,2006,ScottyBrown,Bull
2,0,673,2851,2006,ScottyBrown,Bull
2,0,270,180,2006,ScottyBrown,Bull
2,0,370,490,2006,ScottyBrown,Bull
2,1,590,NA,2006,ScottyBrown,Bull
2,1,290,NA,2006,ScottyBrown,Bull
2,1,600,NA,2006,ScottyBrown,Bull
2,1,253,NA,2006,ScottyBrown,Bull
2,1,382,NA,2006,ScottyBrown,Bull
1,0,460,1007,1989,Johnsrud,Brown
1,0,185,70,1989,Johnsrud,Brown
1,0,407,610,1989,Johnsrud,Brown
1,0,325,330,1989,Johnsrud,Brown
1,0,125,70,1989,Johnsrud,Brown
1,0,374,500,1989,Johnsrud,Brown
1,0,425,810,1989,Johnsrud,Brown
1,0,460,765,1989,Johnsrud,Brown
1,0,322,310,1989,Johnsrud,Brown
1,0,275,150,1989,Johnsrud,Brown
1,0,250,125,1989,Johnsrud,Brown
1,0,220,90,1989,Johnsrud,Brown
1,0,239,110,1989,Johnsrud,Brown
1,0,134,58,1989,Johnsrud,Brown
1,0,186,55,1989,Johnsrud,Brown
1,0,223,75,1989,Johnsrud,Brown
1,0,135,15,1989,Johnsrud,Brown
1,0,100,10,1989,Johnsrud,Brown
1,0,90,10,1989,Johnsrud,Brown
1,0,488,1140,1989,Johnsrud,Brown
1,0,389,520,1989,Johnsrud,Brown
1,0,432,680,1989,Johnsrud,Brown
1,0,367,505,1989,Johnsrud,Brown
1,0,487,1000,1989,Johnsrud,Brown
1,0,415,645,1989,Johnsrud,Brown
1,0,322,330,1989,Johnsrud,Brown
1,0,132,115,1989,Johnsrud,Brown
1,0,120,10,1989,Johnsrud,Brown
1,0,375,610,1989,Johnsrud,Brown
1,0,291,210,1989,Johnsrud,Brown
1,0,205,75,1989,Johnsrud,Brown
1,0,150,40,1989,Johnsrud,Brown
1,0,127,45,1989,Johnsrud,Brown
1,0,340,390,1989,Johnsrud,Brown
1,0,292,210,1989,Johnsrud,Brown
1,0,259,160,1989,Johnsrud,Brown
1,0,235,135,1989,Johnsrud,Brown
1,0,230,130,1989,Johnsrud,Brown
1,0,153,45,1989,Johnsrud,Brown
1,0,227,125,1989,Johnsrud,Brown
1,0,126,20,1989,Johnsrud,Brown
1,0,107,30,1989,Johnsrud,Brown
1,0,512,1370,1989,Johnsrud,Brown
1,0,360,435,1989,Johnsrud,Brown
1,0,226,90,1989,Johnsrud,Brown
1,0,199,65,1989,Johnsrud,Brown
1,0,189,50,1989,Johnsrud,Brown
1,0,214,70,1989,Johnsrud,Brown
1,0,244,110,1989,Johnsrud,Brown
1,0,142,25,1989,Johnsrud,Brown
1,0,123,15,1989,Johnsrud,Brown
1,0,107,10,1989,Johnsrud,Brown
1,0,319,355,1989,Johnsrud,Brown
1,0,401,595,1989,Johnsrud,Brown
1,0,353,410,1989,Johnsrud,Brown
1,0,314,280,1989,Johnsrud,Brown
1,0,142,45,1989,Johnsrud,Brown
1,0,272,200,1989,Johnsrud,Brown
2,0,424,720,1989,Johnsrud,Brown
2,0,183,55,1989,Johnsrud,Brown
2,0,106,20,1989,Johnsrud,Brown
2,1,425,NA,1989,Johnsrud,Brown
2,0,196,65,1989,Johnsrud,Brown
2,1,254,NA,1989,Johnsrud,Brown
2,1,220,NA,1989,Johnsrud,Brown
2,1,487,NA,1989,Johnsrud,Brown
2,1,416,NA,1989,Johnsrud,Brown
2,0,207,120,1989,Johnsrud,Brown
2,0,222,120,1989,Johnsrud,Brown
2,0,125,40,1989,Johnsrud,Brown
2,1,222,NA,1989,Johnsrud,Brown
2,0,185,60,1989,Johnsrud,Brown
2,0,110,10,1989,Johnsrud,Brown
2,1,258,NA,1989,Johnsrud,Brown
2,1,297,NA,1989,Johnsrud,Brown
2,0,453,910,1989,Johnsrud,Brown
2,0,396,700,1989,Johnsrud,Brown
2,0,209,110,1989,Johnsrud,Brown
2,0,547,1550,1989,Johnsrud,Brown
2,0,250,145,1989,Johnsrud,Brown
2,0,213,90,1989,Johnsrud,Brown
2,1,228,NA,1989,Johnsrud,Brown
2,0,525,1325,1989,Johnsrud,Brown
2,0,468,935,1989,Johnsrud,Brown
2,0,337,390,1989,Johnsrud,Brown
2,1,198,NA,1989,Johnsrud,Brown
2,0,309,295,1989,Johnsrud,Brown
2,0,236,155,1989,Johnsrud,Brown
2,0,160,40,1989,Johnsrud,Brown
2,0,127,25,1989,Johnsrud,Brown
2,0,123,25,1989,Johnsrud,Brown
2,0,580,2002,1989,Johnsrud,Brown
2,0,331,400,1989,Johnsrud,Brown
2,0,402,610,1989,Johnsrud,Brown
2,0,335,320,1989,Johnsrud,Brown
2,0,260,170,1989,Johnsrud,Brown
2,0,250,165,1989,Johnsrud,Brown
2,0,149,25,1989,Johnsrud,Brown
2,0,204,80,1989,Johnsrud,Brown
2,0,105,15,1989,Johnsrud,Brown
2,0,138,30,1989,Johnsrud,Brown
2,0,152,30,1989,Johnsrud,Brown
2,0,122,30,1989,Johnsrud,Brown
2,1,146,NA,1989,Johnsrud,Brown
1,0,515,1180,1990,Johnsrud,Brown
1,0,293,280,1990,Johnsrud,Brown
1,0,305,360,1990,Johnsrud,Brown
1,0,391,510,1990,Johnsrud,Brown
1,0,436,850,1990,Johnsrud,Brown
1,0,237,180,1990,Johnsrud,Brown
1,0,342,415,1990,Johnsrud,Brown
1,0,266,180,1990,Johnsrud,Brown
1,0,456,1010,1990,Johnsrud,Brown
1,0,530,1150,1990,Johnsrud,Brown
1,0,540,1300,1990,Johnsrud,Brown
1,0,211,75,1990,Johnsrud,Brown
1,0,222,85,1990,Johnsrud,Brown
1,0,237,100,1990,Johnsrud,Brown
1,0,204,65,1990,Johnsrud,Brown
1,0,141,15,1990,Johnsrud,Brown
1,0,453,1100,1990,Johnsrud,Brown
1,0,355,450,1990,Johnsrud,Brown
1,0,208,115,1990,Johnsrud,Brown
1,0,172,40,1990,Johnsrud,Brown
1,0,314,285,1990,Johnsrud,Brown
1,0,261,181,1990,Johnsrud,Brown
1,0,179,60,1990,Johnsrud,Brown
1,0,428,820,1990,Johnsrud,Brown
1,0,525,1340,1990,Johnsrud,Brown
1,0,340,430,1990,Johnsrud,Brown
1,0,395,620,1990,Johnsrud,Brown
1,0,276,220,1990,Johnsrud,Brown
1,0,262,170,1990,Johnsrud,Brown
1,0,363,560,1990,Johnsrud,Brown
1,0,330,370,1990,Johnsrud,Brown
1,0,262,170,1990,Johnsrud,Brown
1,0,260,205,1990,Johnsrud,Brown
1,0,121,35,1990,Johnsrud,Brown
1,0,507,1000,1990,Johnsrud,Brown
1,0,454,980,1990,Johnsrud,Brown
1,0,358,500,1990,Johnsrud,Brown
1,0,282,240,1990,Johnsrud,Brown
1,0,345,510,1990,Johnsrud,Brown
1,0,210,90,1990,Johnsrud,Brown
1,0,224,125,1990,Johnsrud,Brown
1,0,246,165,1990,Johnsrud,Brown
1,0,387,710,1990,Johnsrud,Brown
1,0,410,1430,1990,Johnsrud,Brown
1,0,408,720,1990,Johnsrud,Brown
1,0,376,500,1990,Johnsrud,Brown
1,0,368,520,1990,Johnsrud,Brown
1,0,225,110,1990,Johnsrud,Brown
2,1,297,NA,1990,Johnsrud,Brown
2,0,220,145,1990,Johnsrud,Brown
2,0,220,140,1990,Johnsrud,Brown
2,0,185,90,1990,Johnsrud,Brown
2,0,150,50,1990,Johnsrud,Brown
2,0,530,1730,1990,Johnsrud,Brown
2,0,252,120,1990,Johnsrud,Brown
2,0,245,110,1990,Johnsrud,Brown
2,0,280,160,1990,Johnsrud,Brown
2,0,307,230,1990,Johnsrud,Brown
2,0,165,45,1990,Johnsrud,Brown
2,0,111,10,1990,Johnsrud,Brown
2,1,270,NA,1990,Johnsrud,Brown
2,0,409,625,1990,Johnsrud,Brown
2,1,453,NA,1990,Johnsrud,Brown
2,0,242,150,1990,Johnsrud,Brown
2,0,271,195,1990,Johnsrud,Brown
2,0,381,590,1990,Johnsrud,Brown
2,0,400,695,1990,Johnsrud,Brown
2,0,224,100,1990,Johnsrud,Brown
2,0,240,125,1990,Johnsrud,Brown
2,0,265,190,1990,Johnsrud,Brown
2,0,220,110,1990,Johnsrud,Brown
2,1,170,NA,1990,Johnsrud,Brown
2,0,485,1080,1990,Johnsrud,Brown
2,0,555,1490,1990,Johnsrud,Brown
2,1,353,NA,1990,Johnsrud,Brown
2,0,269,190,1990,Johnsrud,Brown
2,0,368,500,1990,Johnsrud,Brown
2,0,287,265,1990,Johnsrud,Brown
2,0,285,300,1990,Johnsrud,Brown
2,0,295,290,1990,Johnsrud,Brown
2,0,239,125,1990,Johnsrud,Brown
2,0,254,160,1990,Johnsrud,Brown
2,0,202,80,1990,Johnsrud,Brown
2,0,203,80,1990,Johnsrud,Brown
2,0,497,1320,1990,Johnsrud,Brown
2,1,364,NA,1990,Johnsrud,Brown
2,0,255,190,1990,Johnsrud,Brown
2,0,232,145,1990,Johnsrud,Brown
2,0,245,170,1990,Johnsrud,Brown
2,0,199,100,1990,Johnsrud,Brown
2,1,225,NA,1990,Johnsrud,Brown
2,0,140,50,1990,Johnsrud,Brown
2,0,145,40,1990,Johnsrud,Brown
2,0,411,735,1990,Johnsrud,Brown
2,1,330,NA,1990,Johnsrud,Brown
2,1,263,NA,1990,Johnsrud,Brown
2,0,161,70,1990,Johnsrud,Brown
2,0,263,195,1990,Johnsrud,Brown
2,1,238,NA,1990,Johnsrud,Brown
2,1,575,NA,1990,Johnsrud,Brown
2,0,387,625,1990,Johnsrud,Brown
2,1,385,NA,1990,Johnsrud,Brown
2,0,330,375,1990,Johnsrud,Brown
